11/24/2019 10:11:11 PM: HomeController starts...
11/24/2019 10:11:11 PM: Home/Init starts...
11/24/2019 10:11:35 PM: api/Word/Get starts...
11/24/2019 10:16:02 PM: @@@@====MAIN====@@@@
11/24/2019 10:16:03 PM: Startup starts...
11/24/2019 10:16:03 PM: ConfigureServices starts...
11/24/2019 10:16:04 PM: Configure starts...
11/24/2019 10:16:04 PM: HomeController starts...
11/24/2019 10:16:04 PM: Home/Index starts...
11/24/2019 10:16:20 PM: api/User/Post starts...
11/24/2019 10:16:21 PM: HomeController starts...
11/24/2019 10:16:21 PM: Home/Init starts...
11/24/2019 10:17:17 PM: api/Word/Get starts...
11/24/2019 10:17:50 PM: @@@@====MAIN====@@@@
11/24/2019 10:17:51 PM: Startup starts...
11/24/2019 10:17:51 PM: ConfigureServices starts...
11/24/2019 10:17:51 PM: Configure starts...
11/24/2019 10:17:52 PM: HomeController starts...
11/24/2019 10:17:52 PM: Home/Index starts...
11/24/2019 10:18:00 PM: api/User/Post starts...
11/24/2019 10:18:01 PM: HomeController starts...
11/24/2019 10:18:01 PM: Home/Init starts...
11/24/2019 10:18:24 PM: api/Word/Get starts...
11/24/2019 10:21:08 PM: @@@@====MAIN====@@@@
11/24/2019 10:21:09 PM: Startup starts...
11/24/2019 10:21:09 PM: ConfigureServices starts...
11/24/2019 10:21:09 PM: Configure starts...
11/24/2019 10:21:10 PM: HomeController starts...
11/24/2019 10:21:10 PM: Home/Index starts...
11/24/2019 10:21:18 PM: api/User/Post starts...
11/24/2019 10:21:19 PM: HomeController starts...
11/24/2019 10:21:19 PM: Home/Init starts...
11/24/2019 10:25:31 PM: @@@@====MAIN====@@@@
11/24/2019 10:25:31 PM: Startup starts...
11/24/2019 10:25:32 PM: ConfigureServices starts...
11/24/2019 10:25:32 PM: Configure starts...
11/24/2019 10:25:32 PM: HomeController starts...
11/24/2019 10:25:32 PM: Home/Index starts...
11/24/2019 10:25:40 PM: api/User/Post starts...
11/24/2019 10:25:41 PM: HomeController starts...
11/24/2019 10:25:41 PM: Home/Init starts...
11/24/2019 10:28:28 PM: api/Word/Get starts...
11/24/2019 10:28:56 PM: api/Word/Get starts...
11/24/2019 10:29:49 PM: @@@@====MAIN====@@@@
11/24/2019 10:29:50 PM: Startup starts...
11/24/2019 10:29:50 PM: ConfigureServices starts...
11/24/2019 10:29:51 PM: Configure starts...
11/24/2019 10:29:51 PM: HomeController starts...
11/24/2019 10:29:51 PM: Home/Index starts...
11/24/2019 10:29:59 PM: api/User/Post starts...
11/24/2019 10:29:59 PM: HomeController starts...
11/24/2019 10:30:00 PM: Home/Init starts...
11/24/2019 10:30:05 PM: api/Word/Get starts...
11/24/2019 10:30:21 PM: api/Word/Get starts...
11/24/2019 10:30:25 PM: api/Word/Get starts...
11/24/2019 10:33:20 PM: @@@@====MAIN====@@@@
11/24/2019 10:33:21 PM: Startup starts...
11/24/2019 10:33:21 PM: ConfigureServices starts...
11/24/2019 10:33:22 PM: Configure starts...
11/24/2019 10:33:22 PM: HomeController starts...
11/24/2019 10:33:22 PM: Home/Index starts...
11/24/2019 10:33:31 PM: api/User/Post starts...
11/24/2019 10:33:32 PM: HomeController starts...
11/24/2019 10:33:32 PM: Home/Init starts...
11/24/2019 10:33:33 PM: api/Word/Get starts...
11/24/2019 10:33:36 PM: api/Word/Get starts...
11/24/2019 10:33:37 PM: api/Word/Get starts...
11/24/2019 10:33:37 PM: api/Word/Get starts...
11/24/2019 10:33:39 PM: api/Word/Get starts...
11/24/2019 10:33:46 PM: api/Word/Get starts...
11/24/2019 10:33:46 PM: api/Word/Get starts...
11/24/2019 10:33:46 PM: api/Word/Get starts...
11/24/2019 10:33:47 PM: api/Word/Get starts...
11/24/2019 10:33:48 PM: api/Word/Get starts...
11/24/2019 10:33:49 PM: api/Word/Get starts...
11/24/2019 10:34:06 PM: api/Word/Get starts...
11/24/2019 10:34:06 PM: api/Word/Get starts...
11/24/2019 10:34:07 PM: api/Word/Get starts...
11/24/2019 10:34:08 PM: api/Word/Get starts...
11/24/2019 10:34:08 PM: api/Word/Get starts...
11/24/2019 10:34:09 PM: api/Word/Get starts...
11/24/2019 10:34:10 PM: api/Word/Get starts...
11/24/2019 10:34:22 PM: api/Word/Get starts...
11/24/2019 10:34:22 PM: api/Word/Get starts...
11/24/2019 10:34:23 PM: api/Word/Get starts...
11/24/2019 10:34:24 PM: api/Word/Get starts...
11/24/2019 10:34:25 PM: api/Word/Get starts...
11/24/2019 10:34:30 PM: api/Word/Get starts...
11/24/2019 10:34:31 PM: api/Word/Get starts...
11/24/2019 10:34:31 PM: api/Word/Get starts...
11/24/2019 10:34:31 PM: api/Word/Get starts...
11/24/2019 10:40:16 PM: @@@@====MAIN====@@@@
11/24/2019 10:40:16 PM: Startup starts...
11/24/2019 10:40:17 PM: ConfigureServices starts...
11/24/2019 10:40:17 PM: Configure starts...
11/24/2019 10:40:17 PM: HomeController starts...
11/24/2019 10:40:17 PM: Home/Index starts...
11/24/2019 10:40:25 PM: api/User/Post starts...
11/24/2019 10:40:26 PM: HomeController starts...
11/24/2019 10:40:26 PM: Home/Init starts...
11/24/2019 10:41:50 PM: @@@@====MAIN====@@@@
11/24/2019 10:41:50 PM: Startup starts...
11/24/2019 10:41:50 PM: ConfigureServices starts...
11/24/2019 10:41:50 PM: Configure starts...
11/24/2019 10:41:51 PM: HomeController starts...
11/24/2019 10:41:51 PM: Home/Index starts...
11/24/2019 10:41:58 PM: api/User/Post starts...
11/24/2019 10:41:59 PM: HomeController starts...
11/24/2019 10:41:59 PM: Home/Init starts...
11/24/2019 10:42:01 PM: api/Word/Get starts...
11/24/2019 10:42:05 PM: api/Word/Get starts...
11/24/2019 10:42:22 PM: api/Word/Get starts...
11/24/2019 10:43:13 PM: @@@@====MAIN====@@@@
11/24/2019 10:43:14 PM: Startup starts...
11/24/2019 10:43:14 PM: ConfigureServices starts...
11/24/2019 10:43:14 PM: Configure starts...
11/24/2019 10:43:14 PM: HomeController starts...
11/24/2019 10:43:14 PM: Home/Index starts...
11/24/2019 10:43:21 PM: api/User/Post starts...
11/24/2019 10:43:22 PM: HomeController starts...
11/24/2019 10:43:22 PM: Home/Init starts...
11/24/2019 10:43:25 PM: api/Word/Get starts...
11/24/2019 10:43:35 PM: api/Word/Get starts...
11/24/2019 10:43:38 PM: api/Word/Get starts...
11/24/2019 10:44:10 PM: api/Word/Get starts...
11/24/2019 10:45:09 PM: @@@@====MAIN====@@@@
11/24/2019 10:45:11 PM: Startup starts...
11/24/2019 10:45:11 PM: ConfigureServices starts...
11/24/2019 10:45:11 PM: Configure starts...
11/24/2019 10:45:12 PM: HomeController starts...
11/24/2019 10:45:12 PM: Home/Index starts...
11/24/2019 10:45:19 PM: api/User/Post starts...
11/24/2019 10:45:20 PM: HomeController starts...
11/24/2019 10:45:20 PM: Home/Init starts...
11/24/2019 10:45:22 PM: api/Word/Get starts...
11/24/2019 10:45:29 PM: api/Word/Get starts...
11/24/2019 10:45:31 PM: api/Word/Get starts...
11/27/2019 5:29:06 PM: @@@@====MAIN====@@@@
11/27/2019 5:29:12 PM: Startup starts...
11/27/2019 5:29:13 PM: ConfigureServices starts...
11/27/2019 5:29:15 PM: Configure starts...
11/27/2019 5:29:17 PM: HomeController starts...
11/27/2019 5:29:18 PM: Home/Index starts...
11/27/2019 5:29:26 PM: api/User/Post starts...
11/27/2019 5:29:28 PM: HomeController starts...
11/27/2019 5:29:28 PM: Home/Init starts...
11/27/2019 5:29:31 PM: api/Word/Get starts...
11/27/2019 5:29:43 PM: api/Word/Get starts...
11/27/2019 5:29:47 PM: api/Word/Get starts...
11/27/2019 5:29:54 PM: api/Word/Get starts...
11/27/2019 5:29:57 PM: api/Word/Get starts...
11/27/2019 5:29:58 PM: api/Word/Get starts...
11/27/2019 5:30:05 PM: api/Word/Get starts...
11/27/2019 5:30:05 PM: api/Word/Get starts...
11/27/2019 5:30:06 PM: api/Word/Get starts...
11/27/2019 5:30:06 PM: api/Word/Get starts...
11/27/2019 5:30:07 PM: api/Word/Get starts...
11/27/2019 5:30:07 PM: api/Word/Get starts...
11/27/2019 5:30:08 PM: api/Word/Get starts...
11/27/2019 5:30:08 PM: api/Word/Get starts...
11/27/2019 5:30:21 PM: api/Word/Get starts...
11/27/2019 5:30:21 PM: api/Word/Get starts...
11/27/2019 5:30:21 PM: api/Word/Get starts...
11/27/2019 5:39:33 PM: @@@@====MAIN====@@@@
11/27/2019 5:39:38 PM: Startup starts...
11/27/2019 5:39:38 PM: ConfigureServices starts...
11/27/2019 5:39:41 PM: Configure starts...
11/27/2019 5:39:42 PM: HomeController starts...
11/27/2019 5:39:43 PM: Home/Index starts...
11/27/2019 5:39:56 PM: api/User/Post starts...
11/27/2019 5:39:58 PM: HomeController starts...
11/27/2019 5:39:58 PM: Home/Init starts...
11/27/2019 5:40:05 PM: api/Word/Get starts...
11/27/2019 5:40:07 PM: api/Word/Get starts...
11/27/2019 5:40:14 PM: api/Word/Get starts...
11/27/2019 5:40:22 PM: api/Word/Get starts...
11/27/2019 5:40:32 PM: api/Word/Get starts...
11/27/2019 5:40:39 PM: api/Word/Get starts...
11/29/2019 3:05:23 PM: @@@@====MAIN====@@@@
11/29/2019 3:05:25 PM: Startup starts...
11/29/2019 3:05:26 PM: ConfigureServices starts...
11/29/2019 3:05:28 PM: Configure starts...
11/29/2019 3:05:29 PM: HomeController starts...
11/29/2019 3:05:29 PM: Home/Index starts...
11/29/2019 3:05:38 PM: api/User/Post starts...
11/29/2019 3:05:40 PM: HomeController starts...
11/29/2019 3:05:40 PM: Home/Init starts...
11/29/2019 3:05:43 PM: api/Word/Get starts...
11/29/2019 3:05:48 PM: api/Word/Get starts...
12/23/2019 8:20:58 PM: @@@@====MAIN====@@@@
12/23/2019 8:21:01 PM: Startup starts...
12/23/2019 8:21:02 PM: ConfigureServices starts...
12/23/2019 8:21:02 PM: Configure starts...
12/23/2019 8:21:03 PM: HomeController starts...
12/23/2019 8:21:03 PM: Home/Index starts...
12/23/2019 8:21:11 PM: api/User/Post starts...
12/23/2019 8:21:13 PM: HomeController starts...
12/23/2019 8:21:13 PM: Home/Init starts...
12/23/2019 8:21:19 PM: api/Word/Get starts...
12/23/2019 8:21:21 PM: api/Word/Get starts...
12/23/2019 8:21:22 PM: api/Word/Get starts...
12/23/2019 8:21:22 PM: api/Word/Get starts...
12/23/2019 8:21:22 PM: api/Word/Get starts...
12/23/2019 8:21:27 PM: api/Word/Get starts...
12/23/2019 8:21:28 PM: api/Word/Get starts...
12/23/2019 8:21:28 PM: api/Word/Get starts...
12/23/2019 8:21:29 PM: api/Word/Get starts...
12/23/2019 8:21:29 PM: api/Word/Get starts...
12/23/2019 8:21:29 PM: api/Word/Get starts...
12/23/2019 8:21:29 PM: api/Word/Get starts...
12/23/2019 8:21:30 PM: api/Word/Get starts...
12/23/2019 8:21:30 PM: api/Word/Get starts...
12/23/2019 8:21:30 PM: api/Word/Get starts...
12/23/2019 8:21:30 PM: api/Word/Get starts...
12/23/2019 8:21:30 PM: api/Word/Get starts...
12/23/2019 8:21:30 PM: api/Word/Get starts...
12/23/2019 8:21:30 PM: api/Word/Get starts...
12/23/2019 8:21:31 PM: api/Word/Get starts...
12/23/2019 8:21:32 PM: api/Word/Get starts...
12/23/2019 8:21:33 PM: api/Word/Get starts...
12/23/2019 8:21:33 PM: api/Word/Get starts...
12/23/2019 8:21:33 PM: api/Word/Get starts...
12/23/2019 8:21:33 PM: api/Word/Get starts...
12/23/2019 8:21:34 PM: api/Word/Get starts...
12/23/2019 8:21:34 PM: api/Word/Get starts...
12/23/2019 8:21:35 PM: api/Word/Get starts...
